Instrument,SessionContext,BarIndex,Time,Open,High,Low,Close,MacroState,ActiveDirection,SponsorState,SponsorConfidence,SequencePhase,SequenceAuthority,MaturityLevel,DominanceScore,DegradationScore,BalanceScore,TransitionScore,AmbiguityScore,Events,SFCStatus,ExpectedNextBehavior,InvalidationCondition
"ES","RTH",694,"2022-07-27 11:55:00",4009.75,4023.5,4006.25,4018.75,"Unresolved","Up","ReclaimAttempt",0.450,"B2B",0.930,"Mature",0.258,0.920,0.610,0.279,0.708,"ReclaimAttempt","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",695,"2022-07-27 12:00:00",4018.75,4022,4007.25,4012.75,"Unresolved","Up","FailedReclaim",0.700,"TwoR",0.930,"Mature",0.157,1.000,0.661,0.342,0.812,"SFCandidate|RejectedReclaim","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",696,"2022-07-27 12:05:00",4012.75,4025,4008.75,4024.5,"Unresolved","Up","Unresolved",0.200,"B2B",0.930,"Mature",0.124,0.980,0.768,0.302,0.827,"LateralSeed","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",697,"2022-07-27 12:10:00",4024.5,4026.75,4018.5,4023.25,"Unresolved","Up","Unresolved",0.200,"TwoR",0.930,"Mature",0.124,1.000,0.747,0.305,0.841,"SFCandidate","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",698,"2022-07-27 12:15:00",4023.5,4026.5,4019.75,4021.5,"Unresolved","Down","Unresolved",0.200,"R2R",0.200,"Early",0.087,0.920,0.687,0.270,0.773,"","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",699,"2022-07-27 12:20:00",4021.75,4028.75,4020,4023,"Unresolved","Down","Unresolved",0.200,"TwoB",0.350,"Early",0.069,0.846,0.632,0.248,0.711,"","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",700,"2022-07-27 12:25:00",4023.25,4031.5,4020.5,4030.25,"Unresolved","Up","ReclaimAttempt",0.450,"B2B",0.200,"Early",0.017,0.799,0.732,0.210,0.715,"LateralSeed|ReclaimAttempt","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",701,"2022-07-27 12:30:00",4030.25,4042,4029.5,4042,"Unresolved","Up","Challenged",0.600,"B2B",0.670,"Early",0.226,0.635,0.593,0.133,0.557,"AcceptedReclaim","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",702,"2022-07-27 12:35:00",4042,4042.75,4036.5,4040.5,"Unresolved","Up","Unresolved",0.200,"TwoR",0.670,"Developing",0.268,0.584,0.546,0.122,0.513,"","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",703,"2022-07-27 12:40:00",4040.5,4041.5,4033,4033.75,"Unresolved","Down","ReclaimAttempt",0.450,"R2R",0.200,"Early",0.287,0.517,0.492,0.102,0.452,"ReclaimAttempt","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",704,"2022-07-27 12:45:00",4033.75,4039.75,4032.75,4037.5,"Unresolved","Down","FailedReclaim",0.700,"TwoB",0.350,"Early",0.184,0.576,0.513,0.154,0.496,"RejectedReclaim","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",705,"2022-07-27 12:50:00",4037.5,4038.75,4033.5,4034.25,"Balance","Down","FailedReclaim",0.600,"R2R",0.550,"Developing",0.089,0.570,0.632,0.142,0.536,"LateralSeed","Candidate","Balance/lateral behavior active. Directional inference unreliable until accepted breakout.","Invalidated by accepted breakout followed by efficient continuation."
"ES","RTH",706,"2022-07-27 12:55:00",4034,4036,4026,4031.5,"Unresolved","Down","Unresolved",0.200,"R2R",0.850,"Developing",0.182,0.524,0.581,0.131,0.493,"","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",707,"2022-07-27 13:00:00",4031.5,4033,4022.5,4024.25,"Unresolved","Down","Unresolved",0.200,"R2R",0.850,"Developing",0.267,0.482,0.535,0.120,0.454,"","None","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",708,"2022-07-27 13:05:00",4024.25,4024.25,4018.75,4020.25,"Unresolved","Down","ReclaimAttempt",0.450,"R2R",0.930,"Mature",0.386,0.444,0.482,0.100,0.397,"ReclaimAttempt","None","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",709,"2022-07-27 13:10:00",4020.25,4020.75,4014,4018,"Directional","Down","Pressured",0.650,"R2R",0.930,"Mature",0.455,0.428,0.443,0.092,0.366,"","None","Continuation or shallow non-dominant retrace expected.","Invalidated by failed continuation, rising overlap, or opposing authority."
"ES","RTH",710,"2022-07-27 13:15:00",4017.75,4018.5,4015,4016,"Degrading","Down","Failing",0.600,"R2R",0.930,"Mature",0.419,0.604,0.508,0.135,0.466,"FailedContinuation","Candidate","Dominance still exists, but efficiency is degrading. Watch for balance or failed continuation.","Invalidated by clean dominance reassertion with efficient continuation."
"ES","RTH",711,"2022-07-27 13:20:00",4016,4020,4015.75,4016.75,"Balance","Down","Balance",0.300,"TwoB",0.930,"Mature",0.269,0.806,0.727,0.167,0.639,"FailedContinuation|LateralSeed","Candidate","Balance/lateral behavior active. Directional inference unreliable until accepted breakout.","Invalidated by accepted breakout followed by efficient continuation."
"ES","RTH",712,"2022-07-27 13:25:00",4016.5,4024,4016,4021.5,"Balance","Up","ReclaimAttempt",0.450,"B2B",0.200,"Early",0.253,0.721,0.659,0.138,0.568,"ReclaimAttempt","Candidate","Balance/lateral behavior active. Directional inference unreliable until accepted breakout.","Invalidated by accepted breakout followed by efficient continuation."
"ES","RTH",713,"2022-07-27 13:30:00",4021.25,4023,4020,4020.25,"Balance","Up","FailedReclaim",0.700,"TwoR",0.350,"Early",0.134,0.764,0.666,0.180,0.602,"RejectedReclaim","Candidate","Balance/lateral behavior active. Directional inference unreliable until accepted breakout.","Invalidated by accepted breakout followed by efficient continuation."
"ES","RTH",714,"2022-07-27 13:35:00",4020.25,4021.25,4020,4021.25,"Balance","Up","FailedReclaim",0.600,"B2B",0.430,"Developing",0.123,0.752,0.613,0.165,0.554,"","Candidate","Balance/lateral behavior active. Directional inference unreliable until accepted breakout.","Invalidated by accepted breakout followed by efficient continuation."
"ES","RTH",715,"2022-07-27 13:40:00",4021.25,4022.5,4020,4020.5,"Balance","Up","Balance",0.300,"TwoR",0.430,"Developing",0.029,0.782,0.724,0.146,0.590,"LateralSeed","Candidate","Balance/lateral behavior active. Directional inference unreliable until accepted breakout.","Invalidated by accepted breakout followed by efficient continuation."
"ES","RTH",716,"2022-07-27 13:45:00",4020.5,4021.5,4020,4020.25,"Balance","Down","Balance",0.300,"R2R",0.200,"Early",0.024,0.720,0.666,0.129,0.543,"","Candidate","Balance/lateral behavior active. Directional inference unreliable until accepted breakout.","Invalidated by accepted breakout followed by efficient continuation."
"ES","RTH",717,"2022-07-27 13:50:00",4020.5,4021,4020,4020.75,"Balance","Down","Balance",0.300,"TwoB",0.350,"Early",0.022,0.662,0.613,0.119,0.499,"","Candidate","Balance/lateral behavior active. Directional inference unreliable until accepted breakout.","Invalidated by accepted breakout followed by efficient continuation."
"ES","RTH",718,"2022-07-27 13:55:00",4020.75,4020.75,4020,4020.25,"Unresolved","Down","ReclaimAttempt",0.450,"R2R",0.770,"Developing",0.120,0.589,0.554,0.099,0.439,"ReclaimAttempt","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",719,"2022-07-27 14:00:00",4020,4020.75,4020,4020.5,"Balance","Down","FailedReclaim",0.700,"TwoB",0.770,"Developing",0.009,0.682,0.729,0.145,0.564,"LateralSeed|RejectedReclaim","Candidate","Balance/lateral behavior active. Directional inference unreliable until accepted breakout.","Invalidated by accepted breakout followed by efficient continuation."
"ES","RTH",720,"2022-07-28 06:35:00",4032,4041,4030.75,4035,"Balance","Up","Balance",0.300,"B2B",0.200,"Early",0.008,0.627,0.671,0.128,0.519,"","Candidate","Balance/lateral behavior active. Directional inference unreliable until accepted breakout.","Invalidated by accepted breakout followed by efficient continuation."
"ES","RTH",721,"2022-07-28 06:40:00",4035,4039.75,4031.25,4031.75,"Balance","Up","Balance",0.300,"TwoR",0.350,"Early",0.007,0.577,0.617,0.118,0.478,"","Candidate","Balance/lateral behavior active. Directional inference unreliable until accepted breakout.","Invalidated by accepted breakout followed by efficient continuation."
"ES","RTH",722,"2022-07-28 06:45:00",4032,4034.25,4016.25,4017,"Unresolved","Down","FailedReclaim",0.600,"R2R",0.200,"Early",0.006,0.531,0.568,0.108,0.439,"","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",723,"2022-07-28 06:50:00",4017,4018,4005.25,4010.75,"Unresolved","Down","Unresolved",0.200,"R2R",0.770,"Early",0.066,0.489,0.523,0.100,0.404,"","None","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",724,"2022-07-28 06:55:00",4011,4012.5,3996.25,4000,"Unresolved","Down","ReclaimAttempt",0.450,"R2R",0.770,"Developing",0.161,0.429,0.471,0.082,0.352,"ReclaimAttempt","None","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",725,"2022-07-28 07:00:00",3999.75,4008.25,3999,4006.75,"Unresolved","Down","FailedReclaim",0.700,"TwoB",0.770,"Developing",0.128,0.495,0.493,0.135,0.404,"RejectedReclaim","None","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",726,"2022-07-28 07:05:00",4007,4013.5,4006.5,4010.5,"Unresolved","Up","Unresolved",0.200,"B2B",0.200,"Early",0.118,0.456,0.454,0.124,0.371,"","None","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",727,"2022-07-28 07:10:00",4010.5,4011.75,3998.25,4002,"Unresolved","Up","Unresolved",0.200,"TwoR",0.350,"Early",0.108,0.419,0.417,0.114,0.342,"","None","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",728,"2022-07-28 07:15:00",4002,4006,3997.25,4002.75,"Unresolved","Up","Unresolved",0.200,"B2B",0.670,"Developing",0.159,0.386,0.384,0.105,0.314,"","None","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",729,"2022-07-28 07:20:00",4002.75,4008.25,4000.5,4003,"Unresolved","Up","Unresolved",0.200,"B2B",0.670,"Developing",0.127,0.395,0.513,0.097,0.369,"LateralSeed","None","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",730,"2022-07-28 07:25:00",4003,4004.75,3994.5,4000,"Unresolved","Up","Unresolved",0.200,"TwoR",0.670,"Developing",0.177,0.363,0.472,0.089,0.340,"","None","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",731,"2022-07-28 07:30:00",4000,4003.5,3994.5,4000.5,"Unresolved","Up","ReclaimAttempt",0.450,"B2B",0.750,"Mature",0.262,0.334,0.424,0.072,0.293,"ReclaimAttempt","None","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",732,"2022-07-28 07:35:00",4000.5,4003.5,3996.25,4001.5,"Unresolved","Up","FailedReclaim",0.700,"B2B",0.750,"Mature",0.221,0.427,0.450,0.126,0.349,"RejectedReclaim","None","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",733,"2022-07-28 07:40:00",4001.25,4013,4001.25,4008.75,"Unresolved","Up","FailedReclaim",0.600,"B2B",0.750,"Mature",0.264,0.413,0.414,0.116,0.321,"","None","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",734,"2022-07-28 07:45:00",4008.5,4011.5,4005,4011,"Unresolved","Up","Unresolved",0.200,"B2B",0.750,"Mature",0.303,0.400,0.381,0.107,0.295,"","None","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",735,"2022-07-28 07:50:00",4011,4023.25,4010,4022.5,"Unresolved","Up","Unresolved",0.200,"B2B",0.750,"Mature",0.338,0.388,0.351,0.098,0.272,"","None","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",736,"2022-07-28 07:55:00",4022.75,4025,4020.25,4022.75,"Directional","Up","ReclaimAttempt",0.450,"B2B",0.750,"Mature",0.411,0.357,0.313,0.080,0.230,"ReclaimAttempt","None","Continuation or shallow non-dominant retrace expected.","Invalidated by failed continuation, rising overlap, or opposing authority."
"ES","RTH",737,"2022-07-28 08:00:00",4022.75,4029,4020.75,4028.5,"Directional","Up","Reasserting",0.700,"B2B",0.750,"Mature",0.588,0.248,0.208,0.014,0.112,"AcceptedReclaim","None","Continuation or shallow non-dominant retrace expected.","Invalidated by failed continuation, rising overlap, or opposing authority."
"ES","RTH",738,"2022-07-28 08:05:00",4028.5,4035,4027,4031.75,"Directional","Up","Reasserting",0.600,"B2B",0.750,"Mature",0.601,0.249,0.191,0.013,0.103,"","None","Continuation or shallow non-dominant retrace expected.","Invalidated by failed continuation, rising overlap, or opposing authority."
"ES","RTH",739,"2022-07-28 08:10:00",4031.75,4036.5,4031.5,4033.5,"Directional","Up","Pressured",0.650,"B2B",0.750,"Mature",0.513,0.439,0.276,0.062,0.225,"FailedContinuation","None","Continuation or shallow non-dominant retrace expected.","Invalidated by failed continuation, rising overlap, or opposing authority."
"ES","RTH",740,"2022-07-28 08:15:00",4033.5,4038.25,4031,4038,"Directional","Up","Pressured",0.650,"B2B",0.750,"Mature",0.532,0.424,0.254,0.057,0.207,"","None","Continuation or shallow non-dominant retrace expected.","Invalidated by failed continuation, rising overlap, or opposing authority."
"ES","RTH",741,"2022-07-28 08:20:00",4038,4040,4034.75,4037.5,"Degrading","Up","Challenged",0.550,"TwoR",0.750,"Mature",0.450,0.600,0.333,0.102,0.320,"FailedContinuation","Candidate","Dominance still exists, but efficiency is degrading. Watch for balance or failed continuation.","Invalidated by clean dominance reassertion with efficient continuation."
"ES","RTH",742,"2022-07-28 08:25:00",4037.75,4047,4035.5,4045.75,"Degrading","Up","ReclaimAttempt",0.450,"B2B",0.750,"Mature",0.514,0.552,0.297,0.084,0.274,"ReclaimAttempt","Candidate","Dominance still exists, but efficiency is degrading. Watch for balance or failed continuation.","Invalidated by clean dominance reassertion with efficient continuation."
"ES","RTH",743,"2022-07-28 08:30:00",4046,4051.75,4045.25,4051.5,"Directional","Up","Reasserting",0.700,"B2B",0.750,"Mature",0.683,0.428,0.193,0.017,0.152,"AcceptedReclaim","None","Continuation or shallow non-dominant retrace expected.","Invalidated by failed continuation, rising overlap, or opposing authority."
"ES","RTH",744,"2022-07-28 08:35:00",4051.5,4052.25,4044.25,4048.25,"Degrading","Up","Challenged",0.550,"TwoR",0.750,"Mature",0.588,0.603,0.278,0.066,0.270,"FailedContinuation","Candidate","Dominance still exists, but efficiency is degrading. Watch for balance or failed continuation.","Invalidated by clean dominance reassertion with efficient continuation."
"ES","RTH",745,"2022-07-28 08:40:00",4048.5,4050.75,4045.5,4048.75,"Degrading","Up","Failing",0.600,"B2B",0.750,"Mature",0.421,0.805,0.515,0.111,0.459,"FailedContinuation|LateralSeed","Candidate","Dominance still exists, but efficiency is degrading. Watch for balance or failed continuation.","Invalidated by clean dominance reassertion with efficient continuation."
"ES","RTH",746,"2022-07-28 08:45:00",4049,4056.5,4047,4055.5,"Degrading","Up","ReclaimAttempt",0.450,"B2B",0.750,"Mature",0.487,0.741,0.464,0.092,0.402,"ReclaimAttempt","Candidate","Dominance still exists, but efficiency is degrading. Watch for balance or failed continuation.","Invalidated by clean dominance reassertion with efficient continuation."
"ES","RTH",747,"2022-07-28 08:50:00",4055.5,4058,4051.5,4054.75,"Unresolved","Up","FailedReclaim",0.700,"TwoR",0.750,"Mature",0.239,1.000,0.627,0.235,0.660,"FailedContinuation|SFCandidate|RejectedReclaim","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",748,"2022-07-28 08:55:00",4055,4058,4054,4054.75,"Unresolved","Down","Unresolved",0.200,"R2R",0.200,"Early",0.220,0.920,0.577,0.216,0.607,"","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",749,"2022-07-28 09:00:00",4054.5,4055.5,4049.25,4049.75,"Unresolved","Down","Unresolved",0.200,"R2R",0.550,"Early",0.203,0.846,0.531,0.199,0.558,"","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",750,"2022-07-28 09:05:00",4049.75,4052.75,4049.5,4052.5,"Unresolved","Down","Unresolved",0.200,"TwoB",0.550,"Developing",0.186,0.779,0.488,0.183,0.514,"","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",751,"2022-07-28 09:10:00",4052.25,4053.25,4049,4050.25,"Unresolved","Down","ReclaimAttempt",0.450,"R2R",0.670,"Developing",0.191,0.736,0.599,0.158,0.533,"LateralSeed|ReclaimAttempt","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",752,"2022-07-28 09:15:00",4050.25,4054.5,4049.75,4052.75,"Balance","Down","FailedReclaim",0.700,"TwoB",0.670,"Developing",0.156,0.777,0.611,0.205,0.570,"RejectedReclaim","Candidate","Balance/lateral behavior active. Directional inference unreliable until accepted breakout.","Invalidated by accepted breakout followed by efficient continuation."
"ES","RTH",753,"2022-07-28 09:20:00",4053,4053.25,4047,4048.25,"Unresolved","Down","FailedReclaim",0.600,"R2R",0.750,"Mature",0.204,0.735,0.562,0.189,0.524,"","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",754,"2022-07-28 09:25:00",4048.25,4054.5,4046.25,4054.5,"Unresolved","Down","Unresolved",0.200,"TwoB",0.750,"Mature",0.197,0.826,0.557,0.214,0.563,"SFCandidate","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",755,"2022-07-28 09:30:00",4054.5,4056.75,4052,4055.5,"Balance","Up","Balance",0.300,"B2B",0.200,"Early",0.089,0.800,0.673,0.189,0.598,"LateralSeed","Candidate","Balance/lateral behavior active. Directional inference unreliable until accepted breakout.","Invalidated by accepted breakout followed by efficient continuation."
"ES","RTH",756,"2022-07-28 09:35:00",4055.75,4056.5,4049.5,4053,"Balance","Up","Balance",0.300,"TwoR",0.350,"Early",0.082,0.736,0.619,0.174,0.550,"","Candidate","Balance/lateral behavior active. Directional inference unreliable until accepted breakout.","Invalidated by accepted breakout followed by efficient continuation."
"ES","RTH",757,"2022-07-28 09:40:00",4053.25,4055.5,4051.25,4054.25,"Unresolved","Up","ReclaimAttempt",0.450,"B2B",0.430,"Developing",0.116,0.707,0.559,0.150,0.486,"ReclaimAttempt","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",758,"2022-07-28 09:45:00",4054.5,4054.5,4051.75,4054,"Unresolved","Up","FailedReclaim",0.700,"TwoR",0.430,"Developing",0.026,0.801,0.575,0.198,0.527,"RejectedReclaim","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",759,"2022-07-28 09:50:00",4054,4056.75,4052.75,4053.25,"Unresolved","Down","Unresolved",0.200,"R2R",0.200,"Early",0.024,0.737,0.529,0.182,0.485,"","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",760,"2022-07-28 09:55:00",4053.25,4057.75,4051.5,4057.5,"Unresolved","Down","Unresolved",0.200,"TwoB",0.350,"Early",0.022,0.678,0.486,0.167,0.446,"","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",761,"2022-07-28 10:00:00",4057.5,4057.75,4053.75,4053.75,"Unresolved","Down","Unresolved",0.200,"R2R",0.430,"Developing",0.021,0.674,0.447,0.154,0.410,"","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",762,"2022-07-28 10:05:00",4054,4055,4049.25,4052,"Unresolved","Down","ReclaimAttempt",0.450,"R2R",0.670,"Developing",0.119,0.600,0.402,0.132,0.357,"ReclaimAttempt","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",763,"2022-07-28 10:10:00",4052.25,4055,4050,4055,"Unresolved","Down","FailedReclaim",0.700,"TwoB",0.670,"Developing",0.089,0.652,0.430,0.181,0.409,"RejectedReclaim","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",764,"2022-07-28 10:15:00",4055,4059.25,4054,4058.25,"Unresolved","Up","Unresolved",0.200,"B2B",0.200,"Early",0.082,0.600,0.395,0.167,0.376,"","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",765,"2022-07-28 10:20:00",4058.25,4059,4055.25,4058.25,"Unresolved","Up","Unresolved",0.200,"B2B",0.350,"Early",0.076,0.552,0.364,0.153,0.346,"","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",766,"2022-07-28 10:25:00",4058.25,4063.25,4057.75,4061.25,"Unresolved","Up","Unresolved",0.200,"B2B",0.770,"Developing",0.130,0.507,0.334,0.141,0.318,"","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",767,"2022-07-28 10:30:00",4061.25,4064.25,4060.25,4064,"Unresolved","Up","ReclaimAttempt",0.450,"B2B",0.770,"Developing",0.219,0.447,0.298,0.120,0.273,"ReclaimAttempt","None","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",768,"2022-07-28 10:35:00",4064,4067,4063,4067,"Directional","Up","Reasserting",0.700,"B2B",0.770,"Developing",0.412,0.311,0.194,0.050,0.151,"AcceptedReclaim","None","Continuation or shallow non-dominant retrace expected.","Invalidated by failed continuation, rising overlap, or opposing authority."
"ES","RTH",769,"2022-07-28 10:40:00",4067.25,4071.25,4066.25,4068.5,"Directional","Up","Reasserting",0.600,"B2B",0.930,"Mature",0.479,0.306,0.178,0.046,0.139,"","None","Continuation or shallow non-dominant retrace expected.","Invalidated by failed continuation, rising overlap, or opposing authority."
"ES","RTH",770,"2022-07-28 10:45:00",4068.75,4074.25,4068.5,4071.5,"Directional","Up","Reasserting",0.600,"B2B",0.930,"Mature",0.540,0.302,0.164,0.043,0.128,"","None","Continuation or shallow non-dominant retrace expected.","Invalidated by failed continuation, rising overlap, or opposing authority."
"ES","RTH",771,"2022-07-28 10:50:00",4071.5,4074.5,4070,4073.5,"Directional","Up","Pressured",0.650,"B2B",0.930,"Mature",0.497,0.488,0.251,0.089,0.248,"FailedContinuation","None","Continuation or shallow non-dominant retrace expected.","Invalidated by failed continuation, rising overlap, or opposing authority."
"ES","RTH",772,"2022-07-28 10:55:00",4073.5,4074.25,4071.25,4073,"Degrading","Up","Failing",0.600,"TwoR",0.930,"Mature",0.377,0.699,0.491,0.132,0.438,"FailedContinuation|LateralSeed","Candidate","Dominance still exists, but efficiency is degrading. Watch for balance or failed continuation.","Invalidated by clean dominance reassertion with efficient continuation."
"ES","RTH",773,"2022-07-28 11:00:00",4073.25,4077.5,4073.25,4074.75,"Degrading","Up","Failing",0.600,"B2B",0.930,"Mature",0.447,0.663,0.452,0.121,0.403,"","Candidate","Dominance still exists, but efficiency is degrading. Watch for balance or failed continuation.","Invalidated by clean dominance reassertion with efficient continuation."
"ES","RTH",774,"2022-07-28 11:05:00",4075,4075.25,4070.75,4071.5,"Degrading","Up","Challenged",0.700,"TwoR",0.930,"Mature",0.361,0.950,0.556,0.202,0.581,"FailedContinuation|SFCandidate","Candidate","Dominance still exists, but efficiency is degrading. Watch for balance or failed continuation.","Invalidated by clean dominance reassertion with efficient continuation."
"ES","RTH",775,"2022-07-28 11:10:00",4071.5,4071.75,4067.5,4069.25,"Degrading","Down","ReclaimAttempt",0.450,"R2R",0.200,"Early",0.373,0.854,0.501,0.176,0.514,"ReclaimAttempt","Candidate","Dominance still exists, but efficiency is degrading. Watch for balance or failed continuation.","Invalidated by clean dominance reassertion with efficient continuation."
"ES","RTH",776,"2022-07-28 11:15:00",4069.25,4071.25,4067.25,4069.25,"Unresolved","Down","FailedReclaim",0.700,"R2R",0.350,"Early",0.140,1.000,0.621,0.272,0.683,"FailedContinuation|RejectedReclaim","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",777,"2022-07-28 11:20:00",4069.25,4073.25,4069,4071.75,"Unresolved","Down","FailedReclaim",0.600,"TwoB",0.350,"Developing",0.129,0.920,0.571,0.250,0.628,"","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"ES","RTH",778,"2022-07-28 11:25:00",4071.75,4072,4069,4071.75,"Unresolved","Down","Unresolved",0.200,"TwoB",0.350,"Developing",0.118,0.846,0.526,0.230,0.578,"","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
